id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop,ano_arquivo
321707.0,2020-11-15,domingo,23:00:00,SC,282,21.0,PALHOCA,Desobediência às normas de trânsito pelo condutor,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Nublado,Simples,Reta,Sim,2,0,0,0,2,0,0,2,-27.68907,-48.717541,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2020
321716.0,2020-11-15,domingo,22:35:00,SC,282,229.7,LAGES,Ingestão de Álcool,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Declive;Curva,Não,8,0,6,2,0,0,8,1,-27.79125053,-50.41531563,SPRF-SC,DEL05-SC,UOP02-DEL05-SC,2020
321731.0,2020-11-16,segunda-feira,00:40:00,SC,282,503.0,XANXERE,Defeito Mecânico no Veículo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Curva,Sim,1,0,1,0,0,0,1,1,-26.88492,-52.399788,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,2020
321733.0,2020-11-16,segunda-feira,01:30:00,SC,282,503.8,XANXERE,Ingestão de Álcool,Colisão traseira,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Curva,Sim,3,0,0,0,3,0,0,3,-26.88492,-52.399788,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,2020
321746.0,2020-11-16,segunda-feira,02:30:00,SC,282,140.6,BOM RETIRO,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Nevoeiro/Neblina,Simples,Reta,Não,5,0,2,3,0,0,5,1,-27.818821,-49.590221,SPRF-SC,DEL05-SC,UOP01-DEL05-SC,2020
321751.0,2020-11-16,segunda-feira,04:45:00,SC,282,322.7,CAMPOS NOVOS,Velocidade Incompatível,Capotamento,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Interseção de Vias,Não,1,0,1,0,0,0,1,1,-27.37501187,-51.06675094,SPRF-SC,DEL07-SC,UOP06-DEL07-SC,2020
321790.0,2020-11-16,segunda-feira,07:50:00,SC,282,540.0,CHAPECO,Pista Escorregadia,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1,0,0,1,0,0,1,1,-26.994461,-52.690178,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,2020
321840.0,2020-11-16,segunda-feira,15:20:00,SC,282,16.0,PALHOCA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,-27.658611,-48.681847,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2020
321883.0,2020-11-16,segunda-feira,18:25:00,SC,282,5.0,SAO JOSE,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Anoitecer,Decrescente,Chuva,Múltipla,Interseção de Vias,Sim,2,0,1,0,1,0,1,2,-27.588425,-48.612919,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2020
321964.0,2020-11-17,terça-feira,05:20:00,SC,282,345.0,CAMPOS NOVOS,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Feridas,Amanhecer,Decrescente,Chuva,Simples,Reta,Não,6,0,4,1,0,1,5,3,-27.374619,-51.247044,SPRF-SC,DEL07-SC,UOP06-DEL07-SC,2020
322194.0,2020-11-18,quarta-feira,12:10:00,SC,282,293.5,VARGEM,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Curva,Não,1,0,1,0,0,0,1,1,-27.538227,-50.860825,SPRF-SC,DEL07-SC,UOP06-DEL07-SC,2020
322353.0,2020-11-19,quinta-feira,07:30:00,SC,282,3.0,FLORIANOPOLIS,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Sim,2,0,2,0,0,0,2,1,-27.600384,-48.599705,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2020
322500.0,2020-11-19,quinta-feira,21:35:00,SC,282,222.4,LAGES,Animais na Pista,Atropelamento de Animal,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Reta;Declive,Não,4,1,1,1,0,1,2,3,-27.796944,-50.34803,SPRF-SC,DEL05-SC,UOP01-DEL05-SC,2020
322598.0,2020-11-20,sexta-feira,09:20:00,SC,282,646.2,SAO MIGUEL DO OESTE,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,1,1,0,1,2,-26.763933,-53.496826,SPRF-SC,DEL07-SC,UOP03-DEL07-SC,2020
322651.0,2020-11-20,sexta-feira,17:25:00,SC,282,3.0,SAO JOSE,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-27.600384,-48.599705,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2020
322702.0,2020-11-20,sexta-feira,20:00:00,SC,282,507.0,XANXERE,Falta de Atenção à Condução,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-26.886171,-52.43911,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,2020
322708.0,2020-11-20,sexta-feira,16:40:00,SC,282,111.0,ALFREDO WAGNER,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,2,0,0,2,0,0,2,1,-27.733616,-49.367538,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2020
322742.0,2020-11-21,sábado,01:15:00,SC,282,18.0,PALHOCA,Ingestão de Álcool,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,-27.672798,-48.694286,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2020
322751.0,2020-11-21,sábado,03:00:00,SC,282,21.3,PALHOCA,Ingestão de Álcool,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Curva,Sim,3,0,2,0,1,0,2,2,-27.68907,-48.717541,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2020
322813.0,2020-11-19,quinta-feira,14:35:00,SC,480,125.0,CHAPECO,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,0,1,0,0,1,1,-27.012861,-52.638955,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,2020
322856.0,2020-11-21,sábado,14:55:00,SC,282,47.0,AGUAS MORNAS,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,3,0,2,0,1,0,2,1,-27.721771,-48.934837,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2020
322863.0,2020-11-21,sábado,13:20:00,SC,282,312.9,VARGEM,Ingestão de Álcool,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,2,0,1,1,0,0,2,2,-27.454024,-50.991287,SPRF-SC,DEL07-SC,UOP06-DEL07-SC,2020
323066.0,2020-11-22,domingo,10:00:00,SC,282,91.0,ALFREDO WAGNER,Falta de Atenção à Condução,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,1,0,1,0,0,0,1,1,-27.690374,-49.229061,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2020
323088.0,2020-11-22,domingo,02:20:00,SC,282,140.5,BOM RETIRO,Velocidade Incompatível,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Ignorado,Simples,Reta,Não,1,0,0,0,0,1,0,1,-27.818821,-49.590221,SPRF-SC,DEL05-SC,UOP01-DEL05-SC,2020
323090.0,2020-11-22,domingo,15:05:00,SC,282,17.8,PALHOCA,Desobediência às normas de trânsito pelo condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Não,4,0,0,1,2,1,1,4,-27.665707,-48.688065,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2020
323469.0,2020-11-24,terça-feira,08:15:00,SC,282,3.0,FLORIANOPOLIS,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-27.600384,-48.599705,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2020
323576.0,2020-11-24,terça-feira,18:00:00,SC,282,487.0,FAXINAL DOS GUEDES,Não guardar distância de segurança,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,3,0,0,0,3,0,0,3,-26.85758,-52.263203,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,2020
323793.0,2020-11-25,quarta-feira,19:00:00,SC,282,223.0,LAGES,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,4,0,2,2,0,0,4,2,-27.800127,-50.362751,SPRF-SC,DEL05-SC,UOP01-DEL05-SC,2020
323850.0,2020-11-26,quinta-feira,08:15:00,SC,282,1.0,FLORIANOPOLIS,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Declive,Sim,4,0,2,1,1,0,3,3,-27.602955,-48.580509,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2020
323873.0,2020-11-26,quinta-feira,12:00:00,SC,282,4.0,SAO JOSE,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-27.592646,-48.604034,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2020
323904.0,2020-11-26,quinta-feira,11:10:00,SC,282,377.0,HERVAL DOESTE,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Curva,Não,1,0,0,1,0,0,1,1,-27.216974,-51.470055,SPRF-SC,DEL07-SC,UOP05-DEL07-SC,2020
324012.0,2020-11-27,sexta-feira,07:00:00,SC,282,352.5,CAMPOS NOVOS,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,3,0,3,0,0,0,3,1,-27.362946,-51.311783,SPRF-SC,DEL07-SC,UOP06-DEL07-SC,2020
324016.0,2020-11-15,domingo,17:05:00,SC,282,31.9,AGUAS MORNAS,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Simples,Retorno Regulamentado,Não,2,0,2,0,0,0,2,2,-27.70116,-48.800175,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2020
324121.0,2020-11-27,sexta-feira,15:05:00,SC,282,49.0,AGUAS MORNAS,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva,Não,3,0,1,0,2,0,1,2,-27.712931,-48.943741,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2020
324132.0,2020-11-27,sexta-feira,17:38:00,SC,282,3.3,FLORIANOPOLIS,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-27.600384,-48.599705,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2020
324421.0,2020-11-28,sábado,20:20:00,SC,282,23.3,PALHOCA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,0,2,0,0,0,2,2,-27.687958,-48.736794,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2020
324471.0,2020-11-28,sábado,23:40:00,SC,282,22.3,SANTO AMARO DA IMPERATRIZ,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,1,0,1,2,-27.688507,-48.72739,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2020
324550.0,2020-11-29,domingo,08:30:00,SC,282,75.5,RANCHO QUEIMADO,Defeito na Via,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Curva;Declive,Não,3,0,2,0,1,0,2,1,-27.6911,-49.1346,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2020
324588.0,2020-11-29,domingo,11:50:00,SC,282,378.2,HERVAL DOESTE,Velocidade Incompatível,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva,Não,1,0,1,0,0,0,1,1,-27.214546,-51.47958,SPRF-SC,DEL07-SC,UOP05-DEL07-SC,2020
324676.0,2020-09-22,terça-feira,17:50:00,SC,282,533.0,CORDILHEIRA ALTA,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,2,0,0,2,1,-26.995323,-52.625305,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,2020
324802.0,2020-11-30,segunda-feira,11:00:00,SC,282,353.9,CAMPOS NOVOS,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Curva,Não,2,0,1,0,1,0,1,2,-27.359234,-51.320999,SPRF-SC,DEL07-SC,UOP06-DEL07-SC,2020
324839.0,2020-11-30,segunda-feira,16:30:00,SC,282,72.0,RANCHO QUEIMADO,Velocidade Incompatível,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva,Não,3,0,2,1,0,0,3,2,-27.683439,-49.105259,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2020
324978.0,2020-12-01,terça-feira,12:57:00,SC,282,5.5,SAO JOSE,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Sim,3,0,1,0,2,0,1,3,-27.588425,-48.612919,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2020
324979.0,2020-12-01,terça-feira,11:20:00,SC,282,6.0,SAO JOSE,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Curva,Sim,1,0,1,0,0,0,1,1,-27.591936,-48.618244,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2020
324987.0,2020-12-01,terça-feira,13:54:00,SC,282,0.4,FLORIANOPOLIS,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-27.59845,-48.571995,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2020
325231.0,2020-12-02,quarta-feira,20:20:00,SC,282,70.0,RANCHO QUEIMADO,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Declive;Curva,Não,3,0,1,0,2,0,1,1,-27.692705,-49.091351,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2020
325380.0,2020-12-03,quinta-feira,11:50:00,SC,282,573.6,PINHALZINHO,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Curva,Não,2,0,0,2,0,0,2,2,-26.87918661,-52.9502821,SPRF-SC,DEL07-SC,UOP02-DEL07-SC,2020
325521.0,2020-12-04,sexta-feira,13:00:00,SC,282,3.0,FLORIANOPOLIS,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Não,2,0,0,1,1,0,1,2,-27.600384,-48.599705,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2020
325787.0,2020-12-05,sábado,11:55:00,SC,282,63.8,RANCHO QUEIMADO,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Declive;Curva,Não,3,0,3,0,0,0,3,1,-27.69579752,-49.04336572,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2020
325794.0,2020-12-05,sábado,13:50:00,SC,282,47.8,AGUAS MORNAS,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Declive;Curva,Não,3,0,2,1,0,0,3,1,-27.721771,-48.934837,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2020
325847.0,2020-12-05,sábado,14:10:00,SC,282,621.0,IRACEMINHA,Falta de Atenção à Condução,Capotamento,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,1,0,0,0,1,0,0,1,-26.8032,-53.316132,SPRF-SC,DEL07-SC,UOP02-DEL07-SC,2020
325880.0,2020-12-05,sábado,16:10:00,SC,282,377.0,HERVAL DOESTE,Pista Escorregadia,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Simples,Curva,Não,3,0,1,2,0,0,3,2,-27.21387697,-51.49952888,SPRF-SC,DEL07-SC,UOP05-DEL07-SC,2020
325912.0,2020-12-05,sábado,19:00:00,SC,282,210.2,LAGES,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta;Declive,Não,3,0,3,0,0,0,3,1,-27.77864537,-50.23179889,SPRF-SC,DEL05-SC,UOP01-DEL05-SC,2020
326041.0,2020-12-06,domingo,12:10:00,SC,282,30.4,AGUAS MORNAS,Falta de Atenção à Condução,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Reta,Não,1,0,0,1,0,0,1,1,-27.687376,-48.79071,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2020
326060.0,2020-12-06,domingo,13:30:00,SC,282,52.5,AGUAS MORNAS,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva,Não,2,0,2,0,0,0,2,1,-27.696936,-48.964138,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2020
326092.0,2020-12-06,domingo,16:00:00,SC,282,95.7,ALFREDO WAGNER,Pista Escorregadia,Colisão com objeto estático,Sem Vítimas,Pleno dia,Crescente,Chuva,Simples,Reta,Não,1,0,0,0,0,1,0,1,-27.71188,-49.255035,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2020
326111.0,2020-12-06,domingo,17:20:00,SC,282,70.3,RANCHO QUEIMADO,Pista Escorregadia,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,6,0,3,0,3,0,3,3,-27.692705,-49.091351,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2020
326142.0,2020-12-06,domingo,16:00:00,SC,282,398.5,JOACABA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Simples,Reta,Não,5,0,2,0,2,1,2,3,-27.143419,-51.613823,SPRF-SC,DEL07-SC,UOP05-DEL07-SC,2020
326222.0,2020-12-07,segunda-feira,03:35:00,SC,282,25.9,SANTO AMARO DA IMPERATRIZ,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Curva,Não,3,0,1,1,1,0,2,2,-27.678228,-48.752895,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2020
326325.0,2020-12-07,segunda-feira,13:00:00,SC,282,30.0,SANTO AMARO DA IMPERATRIZ,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Simples,Declive,Não,1,0,1,0,0,0,1,1,-27.687376,-48.79071,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2020
326367.0,2020-12-07,segunda-feira,17:20:00,SC,282,54.0,RANCHO QUEIMADO,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,1,0,1,0,0,0,1,1,-27.685799,-48.974514,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2020
326395.0,2020-12-07,segunda-feira,16:40:00,SC,480,129.6,CHAPECO,Mal Súbito,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Aclive,Sim,1,0,1,0,0,0,1,1,-27.04656607,-52.63577131,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,2020
326843.0,2020-12-10,quinta-feira,06:25:00,SC,282,17.8,PALHOCA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,1,0,1,2,-27.665707,-48.688065,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2020
326910.0,2020-12-10,quinta-feira,13:22:00,SC,282,16.4,PALHOCA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,4,0,2,0,2,0,2,2,-27.66180738,-48.68466854,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2020
327067.0,2020-12-10,quinta-feira,06:00:00,SC,282,529.8,CORDILHEIRA ALTA,Ingestão de Álcool,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Aclive,Sim,1,0,0,0,0,1,0,1,-26.982185,-52.59734,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,2020
327170.0,2020-12-11,sexta-feira,16:30:00,SC,282,72.0,RANCHO QUEIMADO,Velocidade Incompatível,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,2,0,2,0,0,0,2,1,-27.683439,-49.105259,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2020
327293.0,2020-12-12,sábado,05:50:00,SC,282,301.8,VARGEM,Condutor Dormindo,Capotamento,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Simples,Curva,Não,3,0,2,0,1,0,2,1,-27.5111576,-50.9245108,SPRF-SC,DEL07-SC,UOP06-DEL07-SC,2020
327304.0,2020-12-12,sábado,07:00:00,SC,282,3.5,FLORIANOPOLIS,Condutor Dormindo,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,1,0,1,0,0,0,1,1,-27.600384,-48.599705,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2020
327359.0,2020-12-12,sábado,11:30:00,SC,282,350.0,CAMPOS NOVOS,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Aclive;Curva,Não,1,0,0,1,0,0,1,1,-27.358767,-51.29229,SPRF-SC,DEL07-SC,UOP06-DEL07-SC,2020
327642.0,2020-12-13,domingo,14:20:00,SC,282,633.0,DESCANSO,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,1,0,0,1,0,0,1,1,-26.824224,-53.412407,SPRF-SC,DEL07-SC,UOP03-DEL07-SC,2020
327692.0,2020-12-13,domingo,18:55:00,SC,282,6.1,SAO JOSE,Ingestão de Álcool,Colisão traseira,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Dupla,Curva,Sim,2,0,1,0,1,0,1,2,-27.591936,-48.618244,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2020
327766.0,2020-12-13,domingo,22:20:00,SC,282,325.4,CAMPOS NOVOS,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Interseção de Vias,Não,1,0,1,0,0,0,1,1,-27.380039,-51.061966,SPRF-SC,DEL07-SC,UOP06-DEL07-SC,2020
327783.0,2020-12-13,domingo,19:30:00,SC,282,217.0,LAGES,Defeito Mecânico no Veículo,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Simples,Ponte,Sim,2,0,2,0,0,0,2,1,-27.79774757,-50.29409235,SPRF-SC,DEL05-SC,UOP01-DEL05-SC,2020
327788.0,2020-12-13,domingo,23:30:00,SC,282,527.2,XAXIM,Ingestão de Álcool,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,0,0,1,0,0,1,1,-26.973196,-52.583321,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,2020
327867.0,2020-11-09,segunda-feira,01:00:00,SC,282,32.7,AGUAS MORNAS,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Reta,Não,3,0,0,2,1,0,2,2,-27.70116,-48.800175,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2020
327881.0,2020-12-14,segunda-feira,12:00:00,SC,282,606.5,MARAVILHA,Falta de Atenção do Pedestre,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,-26.778643,-53.198692,SPRF-SC,DEL07-SC,UOP02-DEL07-SC,2020
328103.0,2020-12-15,terça-feira,13:30:00,SC,282,409.6,CATANDUVAS,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Rotatória,Sim,2,0,1,0,1,0,1,2,-27.07017016,-51.66256428,SPRF-SC,DEL07-SC,UOP05-DEL07-SC,2020
328141.0,2020-12-15,terça-feira,20:30:00,SC,282,18.0,PALHOCA,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,-27.672798,-48.694286,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2020
328179.0,2020-12-16,quarta-feira,04:20:00,SC,282,537.0,CHAPECO,Condutor Dormindo,Colisão lateral,Sem Vítimas,Amanhecer,Decrescente,Céu Claro,Simples,Curva,Não,2,0,0,0,2,0,0,2,-26.999933,-52.663895,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,2020
328352.0,2020-12-16,quarta-feira,19:30:00,SC,282,204.0,LAGES,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta,Não,2,0,2,0,0,0,2,1,-27.768663,-50.172195,SPRF-SC,DEL05-SC,UOP01-DEL05-SC,2020
328364.0,2020-12-06,domingo,07:00:00,SC,282,83.1,ALFREDO WAGNER,Pista Escorregadia,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Chuva,Simples,Curva,Sim,3,0,0,0,2,1,0,2,-27.666153,-49.175022,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2020
328392.0,2020-12-17,quinta-feira,01:10:00,SC,282,2.0,SAO JOSE,Falta de acostamento,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Múltipla,Reta,Sim,2,0,1,1,0,0,2,2,-27.60324209,-48.59183729,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2020
