id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop,ano_arquivo
"273134,0",2020-03-03,terça-feira,22:45:00,SC,480,"122,8",CHAPECO,Defeito Mecânico no Veículo,Colisão traseira,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,0,0,2,1,0,3,-27.00079038,-52.64545441,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,2020
"273158,0",2020-03-04,quarta-feira,00:01:00,SC,280,"111,0",SAO BENTO DO SUL,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,2,0,1,0,0,1,1,2,-26.31295828,-49.38837778,SPRF-SC,DEL06-SC,UOP03-DEL06-SC,2020
"273166,0",2020-03-04,quarta-feira,07:30:00,SC,101,"210,0",SAO JOSE,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,2,0,1,3,-27.6167305,-48.6457265,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2020
"273177,0",2020-03-04,quarta-feira,07:50:00,SC,101,"210,5",SAO JOSE,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,1,1,1,3,-27.620307,-48.64889324,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2020
"273181,0",2020-03-04,quarta-feira,09:00:00,SC,101,"139,0",BALNEARIO CAMBORIU,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Aclive,Não,3,0,2,0,1,0,2,2,-27.02982303,-48.60115006,SPRF-SC,DEL04-SC,UOP03-DEL04-SC,2020
"273243,0",2020-03-04,quarta-feira,15:45:00,SC,470,"128,0",LONTRAS,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,3,1,0,0,2,0,0,2,-27.143742,-49.548897,SPRF-SC,DEL04-SC,UOP02-DEL04-SC,2020
"273244,0",2020-03-04,quarta-feira,08:30:00,SC,116,"156,8",SANTA CECILIA,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Declive;Curva,Não,2,0,1,0,0,1,1,2,-27.08005798,-50.43641901,SPRF-SC,DEL06-SC,UOP02-DEL06-SC,2020
"273298,0",2020-03-04,quarta-feira,19:00:00,SC,282,"51,8",RANCHO QUEIMADO,Defeito Mecânico no Veículo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Curva,Não,1,0,1,0,0,0,1,1,-27.703712,-48.959267,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2020
"273320,0",2020-03-04,quarta-feira,21:45:00,SC,470,"106,7",IBIRAMA,Desobediência às normas de trânsito pelo condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,1,0,0,1,1,2,-27.073105,-49.422935,SPRF-SC,DEL04-SC,UOP02-DEL04-SC,2020
"273385,0",2020-03-05,quinta-feira,11:45:00,SC,470,"170,7",POUSO REDONDO,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Curva;Declive,Não,2,0,0,1,1,0,1,2,-27.265903,-49.892441,SPRF-SC,DEL04-SC,UOP02-DEL04-SC,2020
"273434,0",2020-03-05,quinta-feira,18:00:00,SC,153,"65,0",IRANI,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,0,3,0,0,0,3,2,-27.011721,-51.876862,SPRF-SC,DEL07-SC,UOP04-DEL07-SC,2020
"273435,0",2020-03-05,quinta-feira,19:10:00,SC,280,"55,0",GUARAMIRIM,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,3,0,0,1,2,0,1,2,-26.47584353,-48.9937858,SPRF-SC,DEL03-SC,UOP03-DEL03-SC,2020
"273474,0",2020-03-05,quinta-feira,22:50:00,SC,470,"120,9",IBIRAMA,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Curva,Não,5,0,2,1,1,1,3,3,-27.089924,-49.520416,SPRF-SC,DEL04-SC,UOP02-DEL04-SC,2020
"273480,0",2020-03-05,quinta-feira,22:35:00,SC,153,"21,8",AGUA DOCE,Ingestão de Álcool,Tombamento,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,0,1,2,0,3,-26.725967,-51.633724,SPRF-SC,DEL07-SC,UOP07-DEL07-SC,2020
"273522,0",2020-03-06,sexta-feira,07:20:00,SC,101,"239,3",PALHOCA,Animais na Pista,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Não,5,0,1,0,3,2,1,6,-27.85046883,-48.63955216,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2020
"273536,0",2020-02-27,quinta-feira,13:00:00,SC,101,"417,9",ARARANGUA,Falta de Atenção à Condução,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,-28.97376391,-49.53023409,SPRF-SC,DEL02-SC,UOP02-DEL02-SC,2020
"273808,0",2020-03-07,sábado,11:25:00,SC,101,"356,2",SANGAO,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,3,0,1,1,0,1,2,2,-28.63621212,-49.09635544,SPRF-SC,DEL02-SC,UOP01-DEL02-SC,2020
"273916,0",2020-03-07,sábado,20:20:00,SC,101,"106,8",PENHA,Falta de Atenção à Condução,Colisão com objeto estático,Com Vítimas Fatais,Plena Noite,Crescente,Nublado,Dupla,Curva,Sim,2,1,0,0,0,1,0,2,-26.82051265,-48.68492603,SPRF-SC,DEL03-SC,UOP02-DEL03-SC,2020
"273929,0",2020-03-07,sábado,23:20:00,SC,101,"116,0",ITAJAI,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,3,0,1,0,1,1,1,3,-26.87905605,-48.72603512,SPRF-SC,DEL04-SC,UOP04-DEL04-SC,2020
"273947,0",2020-03-07,sábado,19:35:00,SC,116,"132,4",SANTA CECILIA,Ingestão de Álcool,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Reta;Declive,Não,2,0,1,0,1,0,1,2,-26.90777447,-50.44120314,SPRF-SC,DEL06-SC,UOP02-DEL06-SC,2020
"273960,0",2020-03-08,domingo,04:00:00,SC,101,"128,7",BALNEARIO CAMBORIU,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Curva,Não,3,0,1,0,2,0,1,2,-26.97284292,-48.68299451,SPRF-SC,DEL04-SC,UOP03-DEL04-SC,2020
"274034,0",2020-03-05,quinta-feira,06:20:00,SC,280,"150,0",MAFRA,Defeito Mecânico no Veículo,Derramamento de carga,Sem Vítimas,Amanhecer,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,0,1,2,0,3,-26.23706881,-49.68352318,SPRF-SC,DEL06-SC,UOP03-DEL06-SC,2020
"274052,0",2020-03-08,domingo,13:20:00,SC,153,"59,6",IRANI,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Rotatória,Não,3,0,1,0,1,1,1,3,-26.96950769,-51.85443878,SPRF-SC,DEL07-SC,UOP04-DEL07-SC,2020
"274143,0",2020-03-08,domingo,17:20:00,SC,116,"22,1",ITAIOPOLIS,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Fatais,Anoitecer,Decrescente,Céu Claro,Simples,Declive;Reta,Não,2,1,0,1,0,0,1,2,-26.259672,-49.913144,SPRF-SC,DEL06-SC,UOP01-DEL06-SC,2020
"274144,0",2020-03-08,domingo,17:20:00,SC,116,"8,4",MAFRA,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta;Aclive,Sim,5,1,0,1,2,2,1,5,-26.159908,-49.842439,SPRF-SC,DEL06-SC,UOP01-DEL06-SC,2020
"274211,0",2020-02-22,sábado,04:45:00,SC,158,"131,1",CAIBI,Condutor Dormindo,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Curva,Não,7,0,1,3,3,0,4,2,-27.04934912,-53.22965137,SPRF-SC,DEL07-SC,UOP02-DEL07-SC,2020
"274219,0",2020-03-09,segunda-feira,05:50:00,SC,282,"442,1",PONTE SERRADA,Defeito Mecânico no Veículo,Colisão com objeto estático,Com Vítimas Fatais,Amanhecer,Decrescente,Céu Claro,Simples,Ponte,Não,2,1,1,0,0,0,1,1,-26.92963,-51.87466,SPRF-SC,DEL07-SC,UOP04-DEL07-SC,2020
"274233,0",2020-03-09,segunda-feira,00:30:00,SC,101,"18,0",JOINVILLE,Velocidade Incompatível,Colisão com objeto estático,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Curva,Não,4,0,0,0,3,3,0,6,-26.128553,-48.888776,SPRF-SC,DEL03-SC,UOP01-DEL03-SC,2020
"274287,0",2020-03-09,segunda-feira,11:30:00,SC,282,"370,0",ERVAL VELHO,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Rotatória,Sim,2,0,1,0,1,0,1,2,-27.268663,-51.443768,SPRF-SC,DEL07-SC,UOP05-DEL07-SC,2020
"274320,0",2020-03-09,segunda-feira,14:20:00,SC,470,"147,7",RIO DO SUL,Falta de Atenção à Condução,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Sol,Simples,Ponte,Sim,2,0,0,0,2,0,0,2,-27.243439,-49.690025,SPRF-SC,DEL04-SC,UOP02-DEL04-SC,2020
"274371,0",2020-03-09,segunda-feira,19:40:00,SC,101,"112,3",ITAJAI,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,3,1,0,0,2,0,0,3,-26.84589005,-48.72131295,SPRF-SC,DEL04-SC,UOP04-DEL04-SC,2020
"274382,0",2020-03-09,segunda-feira,14:50:00,SC,282,"516,4",XAXIM,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Não,2,0,1,0,0,1,1,2,-26.930862,-52.499157,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,2020
"274405,0",2020-03-10,terça-feira,02:50:00,SC,153,"105,5",CONCORDIA,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Curva,Não,1,0,1,0,0,0,1,1,-27.2819,-51.969429,SPRF-SC,DEL07-SC,UOP04-DEL07-SC,2020
"274488,0",2020-03-10,terça-feira,10:00:00,SC,282,"423,0",VARGEM BONITA,Defeito Mecânico no Veículo,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,3,0,0,1,1,1,1,2,-26.99556,-51.752289,SPRF-SC,DEL07-SC,UOP05-DEL07-SC,2020
"274562,0",2020-03-10,terça-feira,18:05:00,SC,101,"48,0",JOINVILLE,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Dupla,Aclive,Sim,3,0,0,1,1,1,1,3,-26.3751345,-48.8549386,SPRF-SC,DEL03-SC,UOP01-DEL03-SC,2020
"274594,0",2020-03-10,terça-feira,18:00:00,SC,282,"557,6",NOVA ITABERABA,Falta de Atenção à Condução,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Sol,Simples,Aclive;Curva,Não,4,1,0,0,1,2,0,4,-26.932125,-52.829117,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,2020
"274629,0",2020-03-11,quarta-feira,03:10:00,SC,280,"112,0",SAO BENTO DO SUL,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Curva,Não,3,2,1,0,0,0,1,1,-26.29179903,-49.40191269,SPRF-SC,DEL06-SC,UOP03-DEL06-SC,2020
"274654,0",2020-03-11,quarta-feira,05:00:00,SC,101,"47,8",JOINVILLE,Velocidade Incompatível,Colisão traseira,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Dupla,Curva,Sim,5,1,0,1,1,3,1,5,-26.374081,-48.855752,SPRF-SC,DEL03-SC,UOP01-DEL03-SC,2020
"274700,0",2020-03-03,terça-feira,08:20:00,SC,101,"304,0",LAGUNA,Falta de Atenção à Condução,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Nublado,Dupla,Aclive;Reta,Não,2,0,0,0,2,0,0,2,-28.36912427,-48.75686871,SPRF-SC,DEL02-SC,UOP03-DEL02-SC,2020
"274701,0",2020-03-11,quarta-feira,12:50:00,SC,470,"71,7",INDAIAL,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,-26.895243,-49.262104,SPRF-SC,DEL04-SC,UOP01-DEL04-SC,2020
"274780,0",2020-03-11,quarta-feira,15:40:00,SC,282,"504,9",XANXERE,Pista Escorregadia,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Interseção de Vias;Viaduto,Sim,2,0,1,0,1,0,1,2,-26.884279,-52.408466,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,2020
"274874,0",2020-03-12,quinta-feira,12:30:00,SC,470,"162,1",TROMBUDO CENTRAL,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,3,1,0,0,1,1,0,3,-27.28236539,-49.81780529,SPRF-SC,DEL04-SC,UOP02-DEL04-SC,2020
"274880,0",2020-03-12,quinta-feira,10:45:00,SC,101,"423,9",ARARANGUA,Falta de Atenção à Condução,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Não,1,0,0,0,1,0,0,1,-29.01106757,-49.57413825,SPRF-SC,DEL02-SC,UOP02-DEL02-SC,2020
"274907,0",2020-03-12,quinta-feira,15:00:00,SC,470,"139,0",RIO DO SUL,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,-27.217564,-49.65461,SPRF-SC,DEL04-SC,UOP02-DEL04-SC,2020
"274930,0",2020-03-12,quinta-feira,16:10:00,SC,282,"381,0",HERVAL DOESTE,Defeito Mecânico no Veículo,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,1,0,0,1,0,0,1,1,-27.204979,-51.501442,SPRF-SC,DEL07-SC,UOP05-DEL07-SC,2020
"274998,0",2020-03-13,sexta-feira,02:30:00,SC,470,"2,7",NAVEGANTES,Condutor Dormindo,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,0,1,1,2,-26.868551,-48.674831,SPRF-SC,DEL04-SC,UOP04-DEL04-SC,2020
"275006,0",2020-03-13,sexta-feira,05:00:00,SC,101,"225,0",PALHOCA,Ingestão de Álcool,Colisão traseira,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Dupla,Reta,Não,4,0,1,0,2,1,1,3,-27.73292191,-48.6409567,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2020
"275090,0",2020-03-13,sexta-feira,11:20:00,SC,280,"232,8",CANOINHAS,Velocidade Incompatível,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Sim,3,0,1,0,1,1,1,3,-26.19014736,-50.38186997,SPRF-SC,DEL06-SC,UOP04-DEL06-SC,2020
"275181,0",2020-03-13,sexta-feira,19:30:00,SC,163,"71,0",SAO MIGUEL DO OESTE,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,0,0,2,1,0,3,-26.72772401,-53.51281303,SPRF-SC,DEL07-SC,UOP03-DEL07-SC,2020
"275220,0",2020-02-15,sábado,15:00:00,SC,282,"385,2",JOACABA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva;Aclive,Não,4,0,0,1,1,2,1,4,-27.194431,-51.515869,SPRF-SC,DEL07-SC,UOP05-DEL07-SC,2020
"275258,0",2020-03-14,sábado,05:30:00,SC,101,"234,2",PALHOCA,Condutor Dormindo,Colisão com objeto estático,Sem Vítimas,Amanhecer,Crescente,Céu Claro,Dupla,Curva,Não,2,0,0,0,1,2,0,3,-27.81043812,-48.63537111,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2020
"275273,0",2020-03-14,sábado,04:40:00,SC,282,"219,3",LAGES,Falta de Atenção à Condução,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Sim,3,0,2,0,1,0,2,2,-27.795521,-50.323608,SPRF-SC,DEL05-SC,UOP01-DEL05-SC,2020
"275283,0",2020-03-13,sexta-feira,22:35:00,SC,280,"120,8",SAO BENTO DO SUL,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Rotatória,Não,2,0,1,0,0,1,1,2,-26.26094075,-49.44273982,SPRF-SC,DEL06-SC,UOP03-DEL06-SC,2020
"275326,0",2020-03-14,sábado,09:20:00,SC,116,"260,2",CAPAO ALTO,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,5,1,0,0,2,2,0,3,-27.93290092,-50.46232939,SPRF-SC,DEL05-SC,UOP02-DEL05-SC,2020
"275352,0",2020-03-14,sábado,08:30:00,SC,282,"241,0",SAO JOSE DO CERRITO,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,3,1,0,0,1,1,0,3,-27.7542,-50.497066,SPRF-SC,DEL05-SC,UOP02-DEL05-SC,2020
"275406,0",2020-03-14,sábado,10:35:00,SC,282,"436,4",VARGEM BONITA,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,1,0,0,1,1,2,-26.970835,-51.851101,SPRF-SC,DEL07-SC,UOP04-DEL07-SC,2020
"275409,0",2020-03-14,sábado,15:00:00,SC,282,"219,9",LAGES,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Sol,Simples,Reta,Sim,2,1,0,0,1,0,0,2,-27.795521,-50.323608,SPRF-SC,DEL05-SC,UOP01-DEL05-SC,2020
"275416,0",2020-03-14,sábado,19:15:00,SC,101,"122,7",ITAJAI,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,3,0,1,0,0,3,1,4,-26.92955916,-48.70499836,SPRF-SC,DEL04-SC,UOP04-DEL04-SC,2020
"275462,0",2020-03-14,sábado,22:40:00,SC,101,"125,0",ITAJAI,Falta de Atenção à Condução,Colisão lateral,Sem Vítimas,Plena Noite,Decrescente,Nublado,Dupla,Curva,Não,4,0,0,0,3,1,0,3,-26.94802427,-48.68338515,SPRF-SC,DEL04-SC,UOP04-DEL04-SC,2020
"275495,0",2020-03-15,domingo,08:45:00,SC,116,"12,3",MAFRA,Desobediência às normas de trânsito pelo condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Rotatória,Não,2,0,1,0,0,1,1,2,-26.17877859,-49.86720998,SPRF-SC,DEL06-SC,UOP01-DEL06-SC,2020
"275508,0",2020-03-15,domingo,14:00:00,SC,101,"216,5",PALHOCA,Falta de Atenção à Condução,Colisão transversal,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,0,0,2,1,0,3,-27.65981409,-48.67747798,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2020
"275580,0",2020-03-15,domingo,18:50:00,SC,101,"236,9",PALHOCA,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Dupla,Reta,Sim,3,0,2,0,1,0,2,2,-27.82629382,-48.63034842,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,2020
"275581,0",2020-03-15,domingo,19:15:00,SC,101,"179,5",BIGUACU,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,Sim,4,1,0,0,1,2,0,3,-27.37323976,-48.63289654,SPRF-SC,DEL01-SC,UOP01-DEL01-SC,2020
"275685,0",2020-03-16,segunda-feira,05:00:00,SC,470,"145,0",RIO DO SUL,Velocidade Incompatível,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,3,0,1,0,1,1,1,3,-27.237301,-49.682217,SPRF-SC,DEL04-SC,UOP02-DEL04-SC,2020
"275687,0",2020-03-16,segunda-feira,05:20:00,SC,280,"56,0",GUARAMIRIM,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Simples,Reta,Sim,4,0,1,0,2,1,1,3,-26.47947677,-49.00298702,SPRF-SC,DEL03-SC,UOP03-DEL03-SC,2020
"275724,0",2020-03-16,segunda-feira,08:55:00,SC,101,"123,0",ITAJAI,Desobediência às normas de trânsito pelo pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Rotatória,Não,3,0,1,0,1,1,1,3,-26.93668609,-48.69876905,SPRF-SC,DEL04-SC,UOP04-DEL04-SC,2020
"275738,0",2020-03-16,segunda-feira,07:50:00,SC,470,"141,4",RIO DO SUL,Falta de Atenção à Condução,Colisão com objeto estático,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Curva,Sim,4,2,1,1,0,0,2,3,-27.226065,-49.666161,SPRF-SC,DEL04-SC,UOP02-DEL04-SC,2020
"275747,0",2020-03-16,segunda-feira,08:30:00,SC,470,"297,0",CAMPOS NOVOS,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,7,0,4,1,1,1,5,3,-27.354078,-51.027855,SPRF-SC,DEL07-SC,UOP06-DEL07-SC,2020
"275760,0",2020-03-16,segunda-feira,10:40:00,SC,101,"380,9",ICARA,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Não,2,0,1,0,1,0,1,1,-28.76183158,-49.29003239,SPRF-SC,DEL02-SC,UOP02-DEL02-SC,2020
"275809,0",2020-02-25,terça-feira,10:15:00,SC,280,"149,9",MAFRA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Reta,Não,3,0,1,0,1,1,1,3,-26.23742345,-49.68282935,SPRF-SC,DEL06-SC,UOP03-DEL06-SC,2020
"275844,0",2020-03-16,segunda-feira,17:15:00,SC,163,"90,4",GUARACIABA,Ingestão de Álcool,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Sol,Simples,Reta,Não,4,0,0,0,4,0,0,4,-26.55540319,-53.51498365,SPRF-SC,DEL07-SC,UOP03-DEL07-SC,2020
"275847,0",2020-03-16,segunda-feira,19:40:00,SC,101,"5,7",GARUVA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Aclive;Reta,Não,4,0,1,0,2,1,1,3,-26.0240272,-48.86158705,SPRF-SC,DEL03-SC,UOP01-DEL03-SC,2020
"275868,0",2020-03-16,segunda-feira,18:15:00,SC,282,"33,2",AGUAS MORNAS,Velocidade Incompatível,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Curva,Não,5,0,2,2,1,0,4,2,-27.706587,-48.808144,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,2020
"275883,0",2020-03-17,terça-feira,03:00:00,SC,101,"121,2",ITAJAI,Ingestão de Álcool,Colisão lateral,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Não,4,0,1,0,2,1,1,3,-26.94335064,-48.69198648,SPRF-SC,DEL04-SC,UOP04-DEL04-SC,2020
"275925,0",2020-02-14,sexta-feira,18:00:00,SC,153,"5,4",AGUA DOCE,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Nublado,Simples,Curva,Não,4,3,1,0,0,0,1,2,-26.64684499,-51.51660919,SPRF-SC,DEL07-SC,UOP07-DEL07-SC,2020
"275971,0",2020-03-17,terça-feira,12:00:00,SC,163,"83,9",GUARACIABA,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Declive;Curva;Interseção de Vias,Sim,2,0,1,0,1,0,1,2,-26.60220765,-53.51657152,SPRF-SC,DEL07-SC,UOP03-DEL07-SC,2020
"275972,0",2020-03-17,terça-feira,13:20:00,SC,282,"330,7",CAMPOS NOVOS,Desobediência às normas de trânsito pelo condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,5,0,2,0,3,0,2,3,-27.384575,-51.106579,SPRF-SC,DEL07-SC,UOP06-DEL07-SC,2020
"275992,0",2020-03-17,terça-feira,14:20:00,SC,470,"70,0",INDAIAL,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Em Obras;Reta,Sim,2,0,0,1,1,0,1,2,-26.889374,-49.254478,SPRF-SC,DEL04-SC,UOP01-DEL04-SC,2020
"276008,0",2020-03-17,terça-feira,12:50:00,SC,282,"514,6",XAXIM,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,4,0,3,0,0,1,3,3,-26.91666603,-52.49250031,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,2020
"276082,0",2020-03-18,quarta-feira,01:50:00,SC,101,"138,6",BALNEARIO CAMBORIU,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Curva,Sim,1,0,1,0,0,0,1,1,-27.0284901,-48.60489964,SPRF-SC,DEL04-SC,UOP03-DEL04-SC,2020
"276100,0",2020-03-18,quarta-feira,08:20:00,SC,153,"86,4",CONCORDIA,Velocidade Incompatível,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Reta,Não,3,0,1,0,2,0,1,2,-27.14958,-51.911221,SPRF-SC,DEL07-SC,UOP04-DEL07-SC,2020
